ID;Text;Label
D1-1889;It is known that an explosive instability can occur when nonlinear waves propagate in certain media that admit 3-wave mixing. The purpose of this paper is to show that explosive instabilities can occur even in media that admit no 3-wave mixing. Instead, the instability is caused by 4-wave mixing: four resonantly interacting wavetrains gain energy from a background, and all blow up in a finite time. Unlike singularities associated with self-focussing, these singularities can occur with no spatial structure - the waves blow up everywhere in space, simultaneously.;Human
D1-1890;Drug hypersensitivity reactions are adverse drug reactions that involve the immune system. They can range from mild skin rashes to life-threatening anaphylaxis. Type I hypersensitivity, IgE-mediated reactions, are immediate and can cause urticaria, angioedema, bronchospasm, and anaphylactic shock. Type II reactions involve antibody-mediated cytotoxicity, such as drug-induced hemolytic anemia. Type III reactions are immune complex-mediated, like serum sickness. Type IV reactions are delayed-type hypersensitivity, T-cell mediated, causing contact dermatitis or Stevens-Johnson syndrome. Identifying the culprit drug and avoiding future exposure is paramount. Genetic factors and previous sensitization play roles in determining susceptibility. Careful allergy history taking is vital for patient safety.;Meta
D1-1891;Importance sampling is a variance reduction technique in Monte Carlo simulation that draws samples from a proposal distribution different from the target distribution, reweighting the samples to correct for the distributional mismatch. By concentrating sampling effort in regions of high importance to the quantity being estimated, importance sampling can dramatically reduce estimation variance compared to naive Monte Carlo methods. The choice of proposal distribution critically determines the efficiency of the estimator a poorly chosen proposal can lead to high-variance or even infinite-variance estimates. Importance sampling underpins several algorithms in Bayesian computation, including sequential Monte Carlo methods and particle filters for dynamic state estimation problems.;Anthropic
D1-1892;Potential energy is the stored energy of an object due to its position or configuration within a force field. Gravitational potential energy, the most commonly discussed form, is equal to mass times gravitational acceleration times height above a reference level. Elastic potential energy is stored in deformed materials such as compressed springs and is proportional to the square of deformation according to Hooke's Law. Potential energy is always defined relative to a chosen reference point. The concept is deeply tied to conservative forces, where the work done is path-independent and depends only on initial and final positions. Together with kinetic energy, potential energy governs the mechanical energy of a system.;Anthropic
D1-1893;The F-distribution, also known as the Snedecor's F-distribution, is a continuous probability distribution that arises in the context of comparing variances of two independent samples from normal populations. It is primarily used in Analysis of Variance (ANOVA) and in testing the overall significance of a regression model. The F-statistic is the ratio of two mean squares (variances), and its distribution depends on two degrees of freedom parameters. Understanding the F-distribution is critical for interpreting ANOVA results and assessing whether observed differences between group means are statistically significant or likely due to random sampling variability in experimental designs.;Meta
D1-1894;Heat shock response is a protective mechanism activated when cells encounter elevated temperatures or other stress conditions. Heat shock factors become activated and bind to specific DNA sequences promoting transcription of heat shock protein genes. These proteins act as molecular chaperones that stabilize and refold damaged proteins. The response helps maintain protein homeostasis and prevents aggregation that could impair cellular function. Once normal conditions return, feedback mechanisms reduce heat shock protein expression. This adaptive system enables cells to survive transient environmental stress.;OpenAI
D1-1895;We consider hydrodynamic systems which possess a local Hamiltonian structure of Dubrovin-Novikov type. To such a system there are also associated an infinite number of nonlocal Hamiltonian structures. We give necessary and sufficient conditions so that, after a nonlinear transformation of the independent variables, the reciprocal system still possesses a local Hamiltonian structure of Dubrovin-Novikov type. We show that, under our hypotheses, bi-hamiltonicity is preserved by the reciprocal transformation. Finally we apply such results to reciprocal systems of genus g Whitham-KdV modulation equations.;Human
D1-1896;One-time pad encrypted files can be sent through Internet channels using current Internet protocols. However, the need for renewing shared secret keys make this method unpractical. This work shows how users can use a fast physical random generator based on fluctuations of a light field and the Internet channel to directly boost key renewals. The transmitted signals are deterministic but carries imprinted noise that cannot be eliminated by the attacker. Thus, a one-time pad for Internet can be made practical. Security is achieved without third parties and not relying on the difficulty of factoring numbers in primes. An informational fragility to be avoided is discussed. Information-theoretic analysis is presented and bounds for secure operation are determined.;Human
D1-1897;Algebraic geometry studies geometric objects using algebraic techniques, primarily polynomial equations. While traditionally distinct from topology, modern algebraic topology and differential geometry often employ tools developed in algebraic geometry. The study of algebraic varieties, which are solution sets of polynomial equations, naturally leads to questions about their topological properties. Concepts like homology, homotopy, and characteristic classes are often applied to understand the global structure of these algebraically defined spaces, fostering a rich interplay between these fields and leading to new discoveries.;Meta
D1-1898;Host parasite interactions provide compelling examples of rapid evolutionary change. Parasites exert strong selective pressures on host immune systems while hosts evolve defenses that limit infection. This reciprocal adaptation often produces cyclical dynamics described by the Red Queen hypothesis. According to this concept species must continually evolve simply to maintain their relative fitness within interacting communities. Genetic diversity in immune system genes such as major histocompatibility complexes often reflects these ongoing battles. Studying host parasite evolution provides insights into disease dynamics vaccine development and the maintenance of genetic variation in natural populations.;OpenAI
D1-1899;Materials used in the construction of rocket nozzles must withstand some of the most extreme environments in engineering, involving both high pressures and massive thermal gradients. Ablative cooling is a common technique where the inner lining of the nozzle gradually chars and erodes, absorbing heat through endothermic chemical reactions and providing a protective gas layer. For reusable engines, regenerative cooling is often preferred, where the cryogenic fuel is circulated through small channels within the nozzle wall before being injected into the combustion chamber. This process not only cools the metal structure but also pre-heats the propellant, slightly increasing the overall thermodynamic efficiency of the rocket engine cycle.;Google
D1-1900;The study of plasticity involves understanding how materials permanently deform when the applied stress exceeds their elastic limit which is crucial for metal forming processes. Engineers use constitutive models to describe the relationship between stress and strain in the plastic region where hardening often occurs as the material becomes stronger. Processes like forging and rolling and extrusion rely on plasticity to shape raw metal into final products with specific mechanical properties. Understanding the flow stress and ductility of a material allows for the optimization of manufacturing parameters to prevent defects like tearing or internal cracking during high strain deformation;Google
D1-1901;In many real-world oscillator systems, the phase response curves are highly heterogeneous. However, dynamics of heterogeneous oscillator networks has not been seriously addressed. We propose a theoretical framework to analyze such a system by dealing explicitly with the heterogeneous phase response curves. We develop a novel method to solve the self-consistent equations for order parameters by using formal complex-valued phase variables, and apply our theory to networks of in vitro cortical neurons. We find a novel state transition that is not observed in previous oscillator network models.;Human
D1-1902;Continued fractions provide an alternative representation of real numbers as a sequence of integers derived through an iterative process of taking the reciprocal of the fractional part. Rational numbers always yield finite continued fractions while irrational numbers result in infinite sequences. Specifically quadratic irrationals are characterized by periodic continued fractions a discovery that links number theory with geometry and linear algebra. These representations are highly useful for finding the best rational approximations to irrational constants like pi or the Euler constant and play a role in solving Pell's equation within the realm of integer solutions.;Google
D1-1903;Control theory is a mathematical framework used in electrical engineering to analyze and design control systems. It provides the tools to model dynamic systems, predict their behavior, and devise strategies to achieve desired outputs. Key concepts include stability, robustness, and performance metrics. Engineers use classical control techniques (e.g., root locus, Bode plots) and modern control techniques (e.g., state-space methods, optimal control) to design controllers for various applications. From maintaining constant temperature in an oven to guiding a spacecraft, control theory is essential for ensuring systems operate accurately and predictably, making automation and precision possible in numerous engineering disciplines and complex industrial processes.;Meta
D1-1904;The concept of zero-point energy is a purely quantum mechanical phenomenon, representing the lowest possible energy that a quantum mechanical system can have. Even at absolute zero temperature, particles in a quantum system still exhibit residual motion and possess a non-zero minimum energy. This arises from the Heisenberg Uncertainty Principle, as a particle cannot be perfectly at rest with zero momentum and a definite position simultaneously. Zero-point energy has implications for vacuum energy in quantum field theory and the stability of matter.;Meta
D1-1905;We study the possibility of obtaining large nongaussian signatures in the Cosmic Microwave Background in a general class of single-field nonlocal hill-top inflation models. We estimate the nonlinearity parameter f_{NL} which characterizes nongaussianity in such models and show that large nongaussianity is possible. For the recently proposed p-adic inflation model we find that f_{NL} ~ 120 when the string coupling is order unity. We show that large nongaussianity is also possible in a toy model with an action similar to those which arise in string field theory.;Human
D1-1906;Massive X-ray binaries are formed by a compact object that accretes matter from the stellar wind of an early-type donor star. In some of these systems, called microquasars, relativistic jets are launched from the surroundings of the compact object. Such jets interact with the photon field of the companion star, the stellar wind, and, at large distances, with the interstellar medium. In this paper I will review the main results of such interactions with particular emphasis on the production of high-energy photons and neutrinos. The case of some specific systems, like LS I +61 303, will be discussed in some detail. Prospects for future observations at different wavelengths of this type of objects will be presented.;Human
D1-1907;Quantum optics is the branch of optics that applies quantum mechanics to the study of light and its interaction with matter at the quantum level. It addresses phenomena such as photon statistics, quantum entanglement, squeezed light states, and the quantum nature of the electromagnetic field. Coherent states of light, produced by ideal lasers, have photon number fluctuations consistent with Poisson statistics, while Fock states or number states contain exactly a defined number of photons. Quantum entanglement between photons enables applications in quantum cryptography, quantum teleportation, and quantum computing. Single-photon sources and detectors are critical components for implementing quantum communication protocols. Quantum optics provides the theoretical and experimental basis for the rapidly advancing field of quantum information science and technology.;Anthropic
D1-1908;Rigid body dynamics focuses on the motion of systems of particles where the distances between the particles remain constant regardless of the forces applied. This model allows for the simultaneous analysis of translation and rotation by considering the motion of the center of mass and the rotation about that center. Euler's equations provide the mathematical tools to describe the rotation of a rigid body in three dimensions accounting for the principal axes of inertia. These concepts are foundational for robotics where precise control of multi-jointed mechanical arms requires complex real-time dynamical modeling.;Google
D1-1909;"Several theories for weakly damped free-surface flows have been formulated. In this paper we use the linear approximation to the Navier-Stokes equations to derive a new set of equations for potential flow which include dissipation due to viscosity. A viscous correction is added not only to the irrotational pressure (Bernoulli's equation), but also to the kinematic boundary condition. The nonlinear Schr\""odinger (NLS) equation that one can derive from the new set of equations to describe the modulations of weakly nonlinear, weakly damped deep-water gravity waves turns out to be the classical damped version of the NLS equation that has been used by many authors without rigorous justification.";Human
D1-1910;"In a rigorous construction of the path integral for supersymmetric quantum mechanics on a Riemann manifold, based on B\""ar and Pf\""affle's use of piecewise geodesic paths, the kernel of the time evolution operator is the heat kernel for the Laplacian on forms. The path integral is approximated by the integral of a form on the space of piecewise geodesic paths which is the pullback by a natural section of Mathai and Quillen's Thom form of a bundle over this space. In the case of closed paths, the bundle is the tangent space to the space of geodesic paths, and the integral of this form passes in the limit to the supertrace of the heat kernel.";Human
D1-1911;We present the results of six-epoch Very Long Baseline Array (VLBA) observations of 3C~66A. The high-resolution Very Long Baseline Interferometer (VLBI) maps obtained at multi-frequency (2.3, 8.4, and 22.2 GHz) simultaneously enabled us to identify the brightest compact component with the core. We find that the spectrum of the core can be reasonably fitted by the synchrotron self-absorption model. Our VLBA maps show that the jet of 3C~66A has two bendings at about 1.2 and 4 mas from the core. We also give possible identifications of our jet components with the components in previous VLBA observations by analysing their proper motions. We find consistent differences of the position from the core in one component between different frequencies at six epochs.;Human
D1-1912;The period map for cubic fourfolds takes values in a locally symmetric variety of orthogonal type of dimension 20. We determine the image of this period map (thus confirming a conjecture of Hassett) and give at the same time a new proof of the theorem of Voisin that asserts that this period map is an open embedding. An algebraic version of our main result is an identification of the algebra of SL(6)-invariant polynomials on the space of cubic forms in 6 complex variables with a certain algebra of meromorphic automorphic forms on a symmetric domain of orthogonal type of dimension 20. We also describe the stratification of the moduli space of semistable cubic fourfolds in terms of a Dynkin-Vinberg diagram.;Human
D1-1913;The laws of thermodynamics provide a clear concept of the temperature for an equilibrium system in the continuum limit. Meanwhile, the equipartition theorem allows one to make a connection between the ensemble average of the kinetic energy and the uniform temperature. When a system or its environment is far from equilibrium, however, such an association does not necessarily apply. In small systems, the regression hypothesis may not even apply. Herein, we show that in small nonequilibrium systems, the regression hypothesis still holds though with a generalized definition of the temperature. The latter must now be defined for each such manifestation.;Human
D1-1914;Tau functions expressed as fermionic expectation values are shown to provide a natural and straightforward description of a number of random processes and statistical models involving hard core configurations of identical particles on the integer lattice, like a discrete version simple exclusion processes (ASEP), nonintersecting random walkers, lattice Coulomb gas models and others, as well as providing a powerful tool for combinatorial calculations involving paths between pairs of partitions. We study the decay of the initial step function within the discrete ASEP (d-ASEP) model as an example.;Human
D1-1915;We investigate the dissipative real-time evolution of the order parameter for the deconfining transition in the pure SU(2) gauge theory. The approach to equilibrium after a quench to temperatures well above the critical one is described by a Langevin equation. To fix completely the markovian Langevin dynamics we choose the dissipation coefficient, that is a function of the temperature, guided by preliminary Monte Carlo simulations for various temperatures. Assuming a relationship between Monte Carlo time and real time, we estimate the delay in thermalization brought about by dissipation and noise.;Human
D1-1916;The formation of ultracold molecules via stimulated emission followed by a radiative deexcitation cascade in the presence of a static electric field is investigated. By analyzing the corresponding cross sections, we demonstrate the possibility to populate the lowest rotational excitations via photoassociation. The modification of the radiative cascade due to the electric field leads to narrow rotational state distributions in the vibrational ground state. External fields might therefore represent an additional valuable tool towards the ultimate goal of quantum state preparation of molecules.;Human
D1-1917;We discuss a general combinatorial framework for operator ordering problems by applying it to the normal ordering of the powers and exponential of the boson number operator. The solution of the problem is given in terms of Bell and Stirling numbers enumerating partitions of a set. This framework reveals several inherent relations between ordering problems and combinatorial objects, and displays the analytical background to Wick's theorem. The methodology can be straightforwardly generalized from the simple example given herein to a wide class of operators.;Human
D1-1918;Atomic Emission Spectroscopy (AES), particularly in its ICP-AES (also known as ICP-OES) variant, is a multi-element analytical technique where samples are introduced into an inductively coupled plasma, atomized, and excited to emit characteristic radiation. Simultaneous or sequential measurement of emission intensities at element-specific wavelengths enables quantitative determination of major, minor, and trace elements across a wide dynamic concentration range. ICP-OES is widely used in environmental laboratories for water and soil analysis, in metallurgical quality control, in food safety testing, and in clinical laboratories for nutritional element profiling. Axial and radial plasma viewing configurations offer different sensitivity and linear range trade-offs to suit various analytical requirements.;Anthropic
D1-1919;The pathology of the breast involves the study of both benign conditions and various types of breast cancer which is the most common cancer among women globally. Epidemiologists investigate the role of hormonal factors genetic mutations such as BRCA and lifestyle factors in the development of this disease. Pathologists use tissue biopsies and immunohistochemical staining to classify breast cancers and to determine the most appropriate course of treatment for the patient. Early detection through regular mammography and clinical breast exams is critical for improving the survival rates and the long term outcomes for women facing this disease;Google
D1-1920;Random matrices are matrices whose entries are drawn from probability distributions, and their spectral properties reveal universal phenomena independent of the distribution of individual entries. The Wigner semicircle law describes the limiting distribution of eigenvalues of large symmetric random matrices with i.i.d. entries. The Marchenko-Pastur law describes singular value distributions for rectangular random matrices and is fundamental in high-dimensional statistics and compressed sensing. Random matrix theory has applications in quantum chaos, telecommunications, and machine learning, where it is used to analyze the behavior of neural networks. Results such as the Johnson-Lindenstrauss lemma show that random projections approximately preserve distances, enabling dimension reduction while controlling distortion with high probability in large-scale data applications.;Anthropic
D1-1921;Optimal delay-throughput trade-offs for two-dimensional i.i.d mobility models have been established in [23], where we showed that the optimal trade-offs can be achieved using rate-less codes when the required delay guarantees are sufficient large. In this paper, we extend the results to other mobility models including two-dimensional hybrid random walk model, one-dimensional i.i.d. mobility model and one-dimensional hybrid random walk model. We consider both fast mobiles and slow mobiles, and establish the optimal delay-throughput trade-offs under some conditions. Joint coding-scheduling algorithms are also proposed to achieve the optimal trade-offs.;Human
D1-1922;The relation between the deconfinement and chiral phase transition is explored in the framework of an Polyakov-loop-extended two-flavor quark-meson (PQM) model. In this model the Polyakov loop dynamics is represented by a background temporal gauge field which also couples to the quarks. As a novelty an explicit quark chemical potential and N_f-dependence in the Polyakov loop potential is proposed by using renormalization group arguments. The behavior of the Polyakov loop as well as the chiral condensate as function of temperature and quark chemical potential is obtained by minimizing the grand canonical thermodynamic potential of the system. The effect of the Polyakov loop dynamics on the chiral phase diagram and on several thermodynamic bulk quantities is presented.;Human
D1-1923;Micro-gravity environments on the International Space Station provide a unique laboratory for studying fluid physics and material science without the interference of buoyancy-driven convection. In this weightless state, surface tension becomes the dominant force governing fluid behavior, allowing for the study of phenomena like capillary flow and droplet combustion in ways that are impossible on Earth. These experiments yield critical data for the design of better spacecraft fuel tanks and life support systems. Furthermore, the absence of sedimentation allows for the growth of high-quality protein crystals and the development of new alloys with more uniform microstructures, potentially leading to breakthroughs in pharmaceuticals and industrial material manufacturing.;Google
D1-1924;Colouring sparse graphs under various restrictions is a theoretical problem of significant practical relevance. Here we consider the problem of maximizing the number of different colours available at the nodes and their neighbourhoods, given a predetermined number of colours. In the analytical framework of a tree approximation, carried out at both zero and finite temperatures, solutions obtained by population dynamics give rise to estimates of the threshold connectivity for the incomplete to complete transition, which are consistent with those of existing algorithms. The nature of the transition as well as the validity of the tree approximation are investigated.;Human
D1-1925;The musculoskeletal system represents the integration of the skeletal and muscular systems to provide form and stability and movement to the human body. Muscles generate the force necessary for movement while bones act as levers and joints serve as fulcrums. Tendons connect muscles to bones and ligaments connect bones to other bones providing structural support to the joints. This system allows for a vast range of activities from fine motor tasks like writing to powerful movements like running. The health of the musculoskeletal system is maintained through regular physical activity and proper nutrition which support the strength of both bones and muscles;Google
D1-1926;Ferroelectric spiral magnets DyMnO3 and TbMnO3 show similar behavior of electric polarization in applied magnetic fields. Studies of the field dependence of lattice modulations on the contrary show a completely different picture. Whereas in TbMnO3 the polarization flop from P||c to P||a is accompanied by a sudden change from incommensurate to commensurate wave vector modulation, in DyMnO3 the wave vector varies continuously through the flop transition. This smooth behavior may be related to the giant magnetocapacitive effect observed in DyMnO3.;Human
D1-1927;Desmosomes are specialized junctions that anchor intermediate filaments between neighboring cells. They are particularly abundant in tissues exposed to mechanical stress such as skin and heart muscle. Desmosomal cadherins connect across the intercellular space while intracellular plaques link them to keratin filaments. This arrangement distributes tension across many cells, enhancing tissue durability. Mutations affecting desmosomal proteins can weaken cell adhesion and lead to blistering skin diseases or cardiomyopathies. Thus desmosomes play a critical role in maintaining the resilience of mechanically active tissues.;OpenAI
D1-1928;Electrical transport of a polar heterointerface between two insulating perovskites, KTaO3 and SrTiO3, is studied. It is formed between a thin KTaO3 film deposited on a top of TiO2- terminated (100) SrTiO3 substrate. The resulting (KO)1-(TiO2)0 heterointerface is expected to be hole-doped according to formal valences of K (1+) and Ti (4+). We observed electrical conductivity and mobility in the KTaO3/SrTiO3 similar to values measured earlier in electron-doped LaAlO3/SrTiO3 heterointerfaces. However, the sign of the charge carriers in KTaO3/SrTiO3 obtained from the Hall measurements is negative. The result is an important clue to the true origin of the doping at perovskite oxide hetero-interfaces.;Human
D1-1929;Heisenberg's uncertainty principle is one of the most profound and counterintuitive results of quantum mechanics, stating that it is fundamentally impossible to simultaneously know both the exact position and exact momentum of a particle. The more precisely one quantity is determined, the less precisely the other can be known, with the product of their uncertainties bounded below by a quantity related to Planck's constant. This is not a limitation of measurement technology but an intrinsic feature of nature itself. The uncertainty principle has deep implications for our understanding of reality, challenging the classical notion of a deterministic universe where all physical quantities can be simultaneously and precisely defined.;Anthropic
D1-1930;Many real systems possess accelerating statistics where the total number of edges grows faster than the network size. In this paper, we propose a simple weighted network model with accelerating growth. We derive analytical expressions for the evolutions and distributions for strength, degree, and weight, which are relevant to accelerating growth. We also find that accelerating growth determines the clustering coefficient of the networks. Interestingly, the distributions for strength, degree, and weight display a transition from scale-free to exponential form when the parameter with respect to accelerating growth increases from a small to large value. All the theoretical predictions are successfully contrasted with extensive numerical simulations.;Human
D1-1931;We consider an initial Eve-population and a population of neutral mutants, such that the total population dies out in finite time. We describe the evolution of the Eve-population and the total population with continuous state branching processes, and the neutral mutation procedure can be seen as an immigration process with intensity proportional to the size of the population. First we establish a Williams' decomposition of the genealogy of the total population given by a continuous random tree, according to the ancestral lineage of the last individual alive. This allows us give a closed formula for the probability of simultaneous extinction of the Eve-population and the total population.;Human
D1-1932;A beam splitter is an optical device that splits a single incident beam of light into two or more separate beams. In its simplest form it can be a glass plate with a thin metallic or dielectric coating that reflects part of the light and transmits the rest. Cube beam splitters are another common design consisting of two right angled prisms cemented together at their hypotenuse. These components are essential in interferometers where a single source of light must be sent along two different paths and in laser systems where a portion of the beam is needed for monitoring or feedback control;Google
D1-1933;"We discuss the possibility of GLAST detecting gamma-rays from the annihilation of neutralino dark matter in the Galactic halo. We have used ""Via Lactea"", currently the highest resolution simulation of Galactic cold dark matter substructure, to quantify the contribution of subhalos to the annihilation signal. We present a simulated allsky map of the expected gamma-ray counts from dark matter annihilation, assuming standard values of particle mass and cross section. In this case GLAST should be able to detect the Galactic center and several individual subhalos.";Human
D1-1934;The cosmological constant problem represents an evident tension between our present description of gravity and particle physics. Many solutions have been proposed, but experimental tests are always difficult or impossible to perform and present phenomenological investigations focus only on possible relations with the dark energy, that is with the accelerating expansion rate of the contemporary universe. Here I suggest that strange stars, if they exist, could represent an interesting laboratory to investigate this puzzle, since their equilibrium configuration is partially determined by the QCD vacuum energy density.;Human
D1-1935;Optical fiber communication uses light pulses to transmit information over long distances with extremely high bandwidth and low attenuation compared to copper cables. The core of the fiber is made of high-purity glass that guides the light through total internal reflection, allowing the signal to travel for miles without needing significant amplification. Dense wavelength division multiplexing technology allows multiple data channels to be sent over a single fiber by using different colors of light, vastly increasing the capacity of the network. This technology forms the backbone of the global internet, enabling the rapid transmission of data across continents and oceans with minimal latency and high reliability;Google
D1-1936;Inorganic polymer chemistry encompasses macromolecular inorganic compounds in which the backbone is composed of elements other than carbon. Polysiloxanes, commonly known as silicones, have Si-O-Si backbones and exhibit excellent thermal stability, low surface energy, and biocompatibility, making them valuable in medical devices, sealants, and lubricants. Polyphosphazenes feature alternating phosphorus and nitrogen atoms in their backbone and are highly tunable through variation of organic or inorganic substituents attached to phosphorus. Polysulfur nitride is a rare example of an inorganic polymer that exhibits metallic conductivity. Inorganic-organic hybrid polymers and metal-organic frameworks represent a growing interface between inorganic and polymer chemistry, offering new possibilities for catalysis, gas storage, and drug delivery applications.;Anthropic
D1-1937;Ferromagnetism is the basic mechanism by which certain materials, such as iron, nickel, and cobalt, form permanent magnets or are strongly attracted to magnets. In ferromagnetic materials, the magnetic moments of individual atoms spontaneously align within regions called magnetic domains. When an external magnetic field is applied, these domains align with the field, leading to a strong net magnetization that can persist even after the external field is removed. This property is crucial for the function of electric motors, data storage devices, and many other technologies. Ferromagnetism is a highly temperature-dependent phenomenon, disappearing above the Curie temperature.;Meta
D1-1938;We derive the vector-like four dimensional overlap Dirac operator starting from a five dimensional Dirac action in the presence of a delta-function space-time defect. The effective operator is obtained by first integrating out all the fermionic modes in the fixed gauge background, and then identifying the contribution from the localized modes as the determinant of an operator in one dimension less. We define physically relevant degrees of freedom on the defect by introducing an auxiliary defect-bound fermion field and integrating out the original five dimensional bulk field.;Human
D1-1939;Steady state is reached during a multiple-dosing regimen when the rate of drug administration equals the rate of drug elimination. At this point, the average plasma concentration of the drug remains constant within a specific range over each dosing interval. It generally takes about four to five half-lives of a drug to achieve this equilibrium. Maintaining a steady state is vital for drugs that require a consistent level of effect, such as antibiotics or anticonvulsants. If a dose is missed or changed, the system will eventually reach a new steady state, but this process again requires several half-lives to stabilize the plasma levels effectively;Google
D1-1940;Named reactions are well-established and frequently used organic reactions that are often named after their discoverers. These reactions represent fundamental transformations that have significantly impacted organic synthesis. Examples include the Diels-Alder reaction (a [4+2] cycloaddition), the Wittig reaction (formation of alkenes from carbonyls), the Friedel-Crafts reactions (alkylation/acylation of aromatic rings), the Grignard reaction (C-C bond formation with carbonyls), and the Suzuki coupling (a palladium-catalyzed cross-coupling). Each named reaction has a specific scope, mechanism, and set of conditions under which it proceeds effectively. Mastering named reactions is essential for any organic chemist, as they form the core toolkit for constructing complex molecular structures efficiently and selectively.;Meta
D1-1941;Experimental evolution allows scientists to observe evolutionary processes directly by studying populations under controlled laboratory conditions. Microorganisms such as bacteria and yeast are especially useful because they reproduce rapidly and can be maintained in large numbers. Researchers impose specific environmental conditions and track genetic and phenotypic changes across thousands of generations. Sequencing technologies reveal which mutations spread through populations and how they interact. Experimental evolution has demonstrated predictable patterns such as parallel adaptation to similar environments as well as unexpected outcomes caused by historical contingencies. These experiments provide powerful tests of evolutionary theory.;OpenAI
D1-1942;Neuroinflammation is a complex biological response orchestrated by the innate immune cells of the brain primarily the microglia and astrocytes. When the brain encounters injury or infection these cells transition from a resting state to an activated state characterized by the release of proinflammatory cytokines and chemokines. While acute inflammation is a protective mechanism designed to eliminate pathogens and initiate tissue repair chronic neuroinflammation can be highly detrimental. Prolonged activation of immune pathways is associated with the progression of neurodegenerative conditions like Alzheimer disease and multiple sclerosis. Current research focuses on modulating these inflammatory responses to prevent collateral damage to healthy neurons during chronic disease states;Google
D1-1943;Organic reactions can be broadly classified by the type of bond changes occurring: addition, elimination, substitution, rearrangement, and oxidation-reduction. Addition reactions involve the joining of two molecules to form a larger one, typically across a double or triple bond. Elimination reactions involve the removal of atoms from a molecule to form a double or triple bond. Substitution reactions involve the replacement of one atom or group by another. Rearrangement reactions involve the reorganization of atoms within a molecule to form an isomer. Oxidation-reduction reactions involve changes in the oxidation states of atoms. Each reaction type follows specific mechanisms and principles, governing the transformation of reactants into products and forming the foundation of organic synthesis.;Meta
D1-1944;Adipose tissue was historically viewed as passive energy storage but is now recognized as an active endocrine organ secreting numerous adipokines that regulate metabolism, inflammation, appetite, and insulin sensitivity. White adipose tissue stores triglycerides in large unilocular lipid droplets and is distributed subcutaneously and viscerally, with visceral depots being more metabolically active and associated with cardiometabolic risk. Brown adipose tissue contains multilocular lipid droplets and abundant mitochondria expressing uncoupling protein 1, enabling thermogenesis by dissipating the proton gradient as heat rather than synthesizing ATP. Leptin secreted proportionally to fat mass acts on hypothalamic receptors to suppress appetite and increase energy expenditure, while adiponectin enhances insulin sensitivity and has anti-inflammatory properties.;Anthropic
D1-1945;The possibility that around some astrophysical objects there are non-static magnetic fields of enormous intensity suggests that in these situations real particles may be produced. The slowness of the variation is compensated by the huge intensity. The main issue is the production of e+,e- pairs annihilating into photons and the direct production of photons, as one of the concurrent process in the GRB (gamma ray bursts). Then some simple effects due to the presence of the intense gravity are studied and finally a look is given to the production of other kinds of particles.;Human
D1-1946;From first-principles calculations, we predict that transition metal (TM) atom doped silicon nanowires have a half-metallic ground state. They are insulators for one spin-direction, but show metallic properties for the opposite spin direction. At high coverage of TM atoms, ferromagnetic silicon nanowires become metallic for both spin-directions with high magnetic moment and may have also significant spin-polarization at the Fermi level. The spin-dependent electronic properties can be engineered by changing the type of dopant TM atoms, as well as the diameter of the nanowire. Present results are not only of scientific interest, but can also initiate new research on spintronic applications of silicon nanowires.;Human
D1-1947;Using a generalisation of the detailed balance for systems maintained out of equilibrium by contact with 2 reservoirs at unequal temperatures or at unequal densities, we recover the fluctuation theorem for the large deviation funtion of the current. For large diffusive systems, we show how the large deviation funtion of the current can be computed using a simple additivity principle. The validity of this additivity principle and the occurence of phase transitions are discussed in the framework of the macroscopic fluctuation theory.;Human
D1-1948;We analyze supersymmetry breaking by anti-self-dual flux in the deformed conifold. This theory has been argued to be a dual realization of susy breaking by antibranes. As such, one might expect it to lead to a hierarchically small breaking scale, but only if the warp factor is taken into account. We verify this by explicitly computing the warp-modified moduli space metric. This leads to a new term, with a power-like divergence at the conifold point, which lowers the breaking scale. We finally point out various puzzles regarding the gauge theory interpretation of these results.;Human
D1-1949;Microbial secondary metabolites are compounds not directly required for basic cellular growth yet they provide ecological advantages to the producing organisms. Many antibiotics anticancer agents and immunosuppressive drugs originate from microbial secondary metabolism particularly from actinomycete bacteria and filamentous fungi. These molecules often function as chemical defenses against competing microorganisms or as signaling compounds within microbial communities. Advances in genome sequencing have revealed that many microbes possess cryptic biosynthetic gene clusters that remain inactive under standard laboratory conditions. Activating these pathways may lead to discovery of novel bioactive molecules with therapeutic potential.;OpenAI
D1-1950;Plasma technology and its electrical engineering applications encompass arc discharge systems, induction plasma torches, RF plasma reactors, and magnetohydrodynamic generators. Plasma, often called the fourth state of matter, consists of ionized gas with free electrons and ions. Electrical discharges in plasma find application in lighting technologies such as fluorescent lamps, high-intensity discharge lamps, and plasma display panels. Inductively coupled plasma is widely used in semiconductor manufacturing for etching and deposition processes. Non-thermal plasma reactors are applied in environmental remediation, surface treatment, and ozone generation. Understanding the electrical characteristics of plasma, including breakdown voltage, current-voltage characteristics, and plasma impedance, is essential for designing reliable and efficient plasma-based electrical systems.;Anthropic
